@relation 'SMILEfeatures-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-V-R47,48,99,114,137,143,144,148,150,154,188,207,215,216,221,222,261,295,319,333,372,398,456,460,478,565,606,639,732,745,748,770,818,864,889,914,928,947,993,1103,1161,1228,1258,1263,1423,1473,1541,1551,1556,1598,1624,1773,1774,1812,1813,1929,1943,1971,2007,2118,2120,2289,2307,2327,2334,2348,2358,2373,2389,2397,2399,2475,2477,2488,2493,2516,2664,2756,2802,2830,3138,3146,3365,3408,3572,3771,3795,3867,3872,3899,4146,4467,4493,4742,4848,4952,5004,5054,5069,5088,5098,5298,5418,5583,5794,6150,6219,6381,6429,6483,6676,6681,6688,6695,6696,6752,6758,6762,6810,6849,6887,6901,6915,6917,6919,6931,6958,6990'

@attribute mfcc_sma[0]_linregerrA numeric
@attribute mfcc_sma[0]_linregerrQ numeric
@attribute mfcc_sma[1]_quartile2 numeric
@attribute mfcc_sma[1]_nzabsmean numeric
@attribute mfcc_sma[2]_quartile1 numeric
@attribute mfcc_sma[2]_percentile95.0 numeric
@attribute mfcc_sma[2]_percentile98.0 numeric
@attribute mfcc_sma[2]_peakMean numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_nzqmean numeric
@attribute mfcc_sma[3]_peakMeanMeanDist numeric
@attribute mfcc_sma[4]_qregc3 numeric
@attribute mfcc_sma[4]_quartile1 numeric
@attribute mfcc_sma[4]_quartile2 numeric
@attribute mfcc_sma[4]_percentile95.0 numeric
@attribute mfcc_sma[4]_percentile98.0 numeric
@attribute mfcc_sma[5]_percentile98.0 numeric
@attribute mfcc_sma[6]_quartile3 numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[7]_quartile2 numeric
@attribute mfcc_sma[8]_quartile2 numeric
@attribute mfcc_sma[9]_linregerrA numeric
@attribute mfcc_sma[10]_percentile98.0 numeric
@attribute mfcc_sma[10]_peakMean numeric
@attribute mfcc_sma[11]_qregc1 numeric
@attribute pcm_Mag_melspec_sma[0]_kurtosis numeric
@attribute pcm_Mag_melspec_sma[1]_quartile2 numeric
@attribute pcm_Mag_melspec_sma[2]_centroid numeric
@attribute pcm_Mag_melspec_sma[4]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[5]_maxameandist numeric
@attribute pcm_Mag_melspec_sma[5]_linregc2 numeric
@attribute pcm_Mag_melspec_sma[5]_numPeaks numeric
@attribute pcm_Mag_melspec_sma[6]_nzgmean numeric
@attribute pcm_Mag_melspec_sma[8]_linregc1 numeric
@attribute pcm_Mag_melspec_sma[8]_peakMean numeric
@attribute pcm_Mag_melspec_sma[9]_stddev numeric
@attribute pcm_Mag_melspec_sma[9]_peakMean numeric
@attribute pcm_Mag_melspec_sma[10]_qregc2 numeric
@attribute pcm_Mag_melspec_sma[11]_skewness numeric
@attribute pcm_Mag_melspec_sma[14]_qregc2 numeric
@attribute pcm_Mag_melspec_sma[15]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[17]_kurtosis numeric
@attribute pcm_Mag_melspec_sma[18]_qregc1 numeric
@attribute pcm_Mag_melspec_sma[18]_centroid numeric
@attribute pcm_Mag_melspec_sma[22]_kurtosis numeric
@attribute pcm_Mag_melspec_sma[23]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[25]_quartile1 numeric
@attribute pcm_Mag_melspec_sma[25]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[25]_qmean numeric
@attribute pcm_zcr_sma_nzgmean numeric
@attribute voiceProb_sma_iqr1-3 numeric
@attribute pcm_Mag_fband0-650_sma_skewness numeric
@attribute pcm_Mag_fband0-650_sma_kurtosis numeric
@attribute pcm_Mag_fband250-650_sma_skewness numeric
@attribute pcm_Mag_fband250-650_sma_kurtosis numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_skewness numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_peakMeanMeanDist numeric
@attribute pcm_Mag_spectralRollOff50.0_sma_quartile2 numeric
@attribute pcm_Mag_spectralRollOff75.0_sma_skewness numeric
@attribute pcm_Mag_spectralCentroid_sma_qregc3 numeric
@attribute pcm_Mag_spectralCentroid_sma_qregerrQ numeric
@attribute mfcc_sma_de[0]_percentile98.0 numeric
@attribute mfcc_sma_de[1]_linregc1 numeric
@attribute mfcc_sma_de[1]_percentile95.0 numeric
@attribute mfcc_sma_de[1]_amean numeric
@attribute mfcc_sma_de[2]_linregerrA numeric
@attribute mfcc_sma_de[2]_skewness numeric
@attribute mfcc_sma_de[2]_amean numeric
@attribute mfcc_sma_de[3]_qregc1 numeric
@attribute mfcc_sma_de[3]_skewness numeric
@attribute mfcc_sma_de[3]_quartile1 numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[5]_quartile1 numeric
@attribute mfcc_sma_de[5]_peakMean numeric
@attribute mfcc_sma_de[5]_nzabsmean numeric
@attribute mfcc_sma_de[6]_quartile1 numeric
@attribute mfcc_sma_de[10]_qregc3 numeric
@attribute mfcc_sma_de[12]_percentile95.0 numeric
@attribute pcm_Mag_melspec_sma_de[0]_amean numeric
@attribute pcm_Mag_melspec_sma_de[1]_quartile3 numeric
@attribute pcm_Mag_melspec_sma_de[9]_skewness numeric
@attribute pcm_Mag_melspec_sma_de[9]_percentile95.0 numeric
@attribute pcm_Mag_melspec_sma_de[15]_qregc2 numeric
@attribute pcm_Mag_melspec_sma_de[16]_centroid numeric
@attribute pcm_Mag_melspec_sma_de[20]_iqr1-2 numeric
@attribute pcm_Mag_melspec_sma_de[25]_percentile98.0 numeric
@attribute pcm_zcr_sma_de_qregc3 numeric
@attribute F0_sma_de_linregc1 numeric
@attribute F0_sma_de_qregc2 numeric
@attribute F0_sma_de_nzgmean numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_de_qregc3 numeric
@attribute pcm_LOGenergy_sma_de_de_quartile2 numeric
@attribute mfcc_sma_de_de[0]_linregerrA numeric
@attribute mfcc_sma_de_de[6]_iqr1-2 numeric
@attribute mfcc_sma_de_de[9]_qregc3 numeric
@attribute mfcc_sma_de_de[11]_nzgmean numeric
@attribute pcm_Mag_melspec_sma_de_de[0]_qregc3 numeric
@attribute pcm_Mag_melspec_sma_de_de[1]_iqr1-2 numeric
@attribute pcm_Mag_melspec_sma_de_de[1]_nzgmean numeric
@attribute pcm_Mag_melspec_sma_de_de[2]_skewness numeric
@attribute pcm_Mag_melspec_sma_de_de[2]_zcr numeric
@attribute pcm_Mag_melspec_sma_de_de[7]_amean numeric
@attribute pcm_Mag_melspec_sma_de_de[10]_nzabsmean numeric
@attribute pcm_Mag_melspec_sma_de_de[15]_linregc1 numeric
@attribute pcm_Mag_melspec_sma_de_de[20]_quartile3 numeric
@attribute F0env_sma_de_de_percentile98.0 numeric
@attribute pcm_Mag_fband0-650_sma_de_de_skewness numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_de_de_iqr2-3 numeric
@attribute pcm_Mag_spectralRollOff50.0_sma_de_de_amean numeric
@attribute pcm_Mag_spectralRollOff90.0_sma_de_de_linregerrQ numeric
@attribute f0SDev numeric
@attribute f0Varx numeric
@attribute f0Ampskewx numeric
@attribute LHmeanx numeric
@attribute LHRate numeric
@attribute LHdeltakurtx numeric
@attribute LH2deltameanx numeric
@attribute LH2deltakurtx numeric
@attribute StepU2qmeanx numeric
@attribute StepAdeltarmsx numeric
@attribute f0AmpDelta2Rangex numeric
@attribute LHDelta2skewx numeric
@attribute LH3Delta2Maxx numeric
@attribute LH3Delta2Rangex numeric
@attribute LH3Delta2rmsx numeric
@attribute StepUDelta2skewx numeric
@attribute StepU2Delta2meanx numeric
@attribute emotion {A,N,H,S,B,D,F}

@data
4.291963,28.67009,-4.882676,10.57499,0,13.4829,15.30964,11.31595,2.688433,58.49288,-4.844759,2.268296,-0.721739,0,10.85854,14.0225,0,0,-14.23882,-5.738505,0,4.696911,23.59562,12.07456,-0.000029,5.749568,314.9357,0.436662,59.63636,549375.7,18125.98,8,12091.55,-7.35422,152394.8,156871.2,1767325,115.6411,5.908472,-86.06439,68.7,11.03702,0.180955,0.633805,51.5403,76,0,129.3333,536051300,0.234171,0.628804,5.592836,39.9035,5.593598,39.91236,3.03999,1827.384,343.75,2.100379,999.4135,1124067000,2.521582,-0.000137,1.690001,-0.005786,0.614082,-1.25765,0.006547,-0.000002,0.446658,-0.522943,-0.513183,-0.312725,1.6589,1.269119,-0.18025,0.115891,2.870409,0.189785,17.62749,3.775249,18812.09,2.246326,-103.4077,2811.449,6719.625,0.004367,0.000075,-0.01196,12.59172,-0.189512,0,0.221021,0.167601,-0.008097,0.30383,-0.011591,4.545027,51.73167,-0.891201,0.491132,-0.598345,5449.959,-0.000043,2785.877,2.815875,-3.220935,3.958333,-0.014495,8302.701,79.33,6293.92,1.33,84.29,21.04,3.09,-6212.98,11.3,0.24,3.08,839.3,1.62,123709.68,345162.91,315.46,2.65,-25.95,S
5.93071,46.81315,-12.1769,15.37272,0,11.30924,13.67414,8.911837,2.800036,42.98073,-1.595003,-6.173977,-3.723109,0,8.622577,12.61684,0,0,-4.054486,-2.538426,0,6.140189,25.6174,16.36313,-0.000011,4.286375,1651.063,0.474199,29.6875,1004413,51896.14,10,18107.29,-38.76769,213835.6,68331.54,186945.2,116.7188,3.319764,-308.1989,39.30435,8.431598,0.931467,0.50408,14.74673,42.95454,0,77.90909,9322564000,0.226622,0.699855,4.144393,25.97428,4.145469,25.98397,1.588954,1332.633,479.1667,0.851087,2767.553,1892584000,2.508197,0.000123,1.726788,0.001455,0.831486,0.248636,0.004511,0,0.267249,-0.5336,0.193233,-0.624229,1.93451,1.347846,-0.556224,0.041495,2.418659,-0.054512,162.4232,-0.401369,23894.68,-3.455185,229.0625,10738.96,97380.3,-0.003303,-0.00176,-0.003753,21.45457,1.411045,0,0.28475,0.249804,0.00523,0.413446,-0.209319,36.38823,67.7665,-2.694791,0.409274,-0.853389,9841.031,0.004161,11312.98,3.28396,-2.074908,19.42709,-0.092826,8397.594,86.88,7547.42,0.96,31.81,1.95,6.81,-18170.6,7.84,1.09,2.43,637.19,1.98,712781.18,1656104.5,2026.62,2.48,-63.97,S
4.676334,29.17778,-16.69888,17.52563,-1.741528,9.301652,13.72368,7.377732,0.704038,42.46027,4.628053,4.161601,-5.208539,0,13.97201,16.55945,0,0,-2.614167,-8.656289,0,7.16033,20.44331,12.93872,-0.000005,4.020283,2387.681,0.526925,28.57895,1470082,168513.4,7,39957.09,-59.8143,396033.7,213084.5,565004.8,-327.9551,3.291171,-604.0029,36,22.66226,-0.227169,0.59582,9.309478,30.5,497.2487,54.11111,27791700000,0.17062,0.494962,5.484774,40.40304,5.48596,40.42117,0.964972,775.0765,718.75,0.809728,2557.742,616466600,2.144585,0.000049,1.695516,-0.018513,0.865202,-0.068829,0.012047,0,-0.172139,-0.612369,0.200769,-0.89068,2.11514,1.473816,-0.878488,0.092928,3.146687,0.007388,270.0948,-0.707071,77427.51,2.429065,-43.17944,14471.28,96366.29,0.004755,-0.003713,0.011275,13.6736,2.820594,0,0.31216,0.423241,0.0179,0.344801,0.223691,56.4108,73.1621,-0.583941,0.317032,-0.611611,14897.11,0.020041,8348.76,3.640799,-3.210809,28.85417,-0.460231,9033.659,59.03,3484.13,0.95,19.45,1.44,11.32,16026.53,9.92,3.74,5.44,757.1,2.21,1029874.66,2703464.63,4028.63,2.06,-155.27,S
5.392326,39.15182,-17.54845,18.53915,-1.748891,11.60982,13.24851,6.60381,1.450181,45.07595,1.544048,-10.51497,-8.467579,-2.319794,7.004647,9.468284,0,0,-12.06652,-9.560534,5.239712,4.908502,33.18602,25.15559,-0.000039,5.110161,1294.266,0.324668,36.6,914861.7,46923.6,19,20433.78,-52.28487,135389.6,71197.87,228501.6,-29.2205,4.141534,-1049.884,40.58823,7.524915,2.390551,0.321334,15.03686,27.11111,723.0068,49.5,19509930000,0.19398,0.502773,4.467698,34.16597,4.467938,34.16946,1.120842,1098.524,588.5416,0.596122,3598.9,849866600,2.261856,-0.000031,1.640549,0.001801,0.784901,0.049538,0.005723,0,-0.079113,-0.721752,0.071452,-0.703791,1.570954,1.182812,-0.823265,0.183565,2.790624,0.008175,114.0922,0.099078,23106.92,-24.66517,-9.238543,16547.65,75624.63,-0.002872,-0.000052,-0.022007,12.62754,0.437134,0,0.267187,0.384154,-0.014953,0.346026,0.157091,48.98747,57.91607,-1.206764,0.333333,0.016643,7212.523,-0.008183,7826.723,3.626425,-3.281375,18.09896,0.161633,5067.819,68.23,4654.84,0.98,24.53,2.76,9.42,-7250.36,9.71,1.17,1.88,758.81,2.87,852401.99,2073572.12,1818.32,2.39,-59.74,S
6.124782,64.32412,-6.201125,9.245176,4.022658,21.28814,23.40398,16.42542,8.220243,113.109,2.00272,11.60947,7.659454,9.764881,21.7478,25.92206,0.974756,6.018634,-7.338531,-4.747459,-0.126542,6.174262,7.327662,-1.173015,0.000005,20.04421,211.8346,0.425494,184.6,202293.7,3137.041,6,813.8896,8.131307,200124.2,37729.04,145702.8,-78.83593,6.602499,-26.42789,107.7778,16.62674,0.239462,0.643036,9.852959,72,148.2616,60.8125,1980715,0.089981,0.204354,8.089237,88.30375,8.941374,103.5945,0.989893,1501.049,890.625,0.576254,2681.813,1016408000,2.25215,0.000036,1.714849,-0.001423,0.750809,-0.120385,0.013003,0,-0.87839,-0.510448,-0.288418,-0.507108,1.445536,0.8393,-0.68538,-0.093731,2.250741,-0.201035,14.59172,0.130245,6637.727,0.751895,-21.71142,1201.945,575.9423,0.000453,-0.000358,-0.001825,18.79026,6.745464,0.000321,0.209648,0.262598,0.005061,0.248692,0.230261,4.984214,7.577164,-1.778713,0.212724,-0.009882,544.7145,-0.00188,752.9807,2.045199,-6.209259,18.125,-0.302353,6910.135,45.84,2101.01,0.52,71.31,7.41,1.41,544.01,2.61,0.16,2.2,278.21,1.31,75071.76,150719.26,172.65,1.61,-14.67,S
6.437802,66.24471,-6.277609,8.571821,3.380078,21.97104,26.51973,16.37567,7.556466,110.9942,2.934247,8.462053,7.190125,9.505795,20.02652,22.28206,2.275821,5.930613,-10.77643,-4.935059,0.91535,5.438913,12.63277,2.485837,0.000008,22.11554,298.2381,0.510169,134.6667,78521.59,9599.726,7,878.2603,-23.79969,60435.75,16064.22,69210.64,-138.0819,6.814162,-336.4503,90,25.88499,6.064344,0.743237,35.13648,65.28571,148.4869,97.25,4519788,0.089335,0.202255,3.057555,11.43924,3.777289,17.86768,1.269815,1905.849,781.25,0.802546,3117.108,500636100,2.225297,0.000279,1.815954,0.008535,0.917977,0.48709,-0.009957,0,-0.497656,-0.502912,-0.458441,-0.514568,1.467584,0.867239,-0.565587,0.019851,1.96509,0.170306,16.16919,1.34953,3680.527,0.776437,359.1407,999.8936,799.2676,0.000817,-0.001602,-0.001683,28.60614,7.749519,0.002576,0.226965,0.213504,0.003986,0.241934,0.268955,8.230896,14.31292,-1.194327,0.164384,0.017242,698.896,-0.000166,1135.201,3.240746,-1.82353,17.1875,-0.253588,4060.239,33.62,1130.41,0.59,31.48,12.57,5.41,-2080.57,-0.68,0.13,0.66,303.22,1.83,319294.7,341997.02,559.06,1.55,-1.31,S
6.263704,55.03946,-11.47464,12.796,3.86253,16.58818,18.66079,13.72294,7.21913,83.36082,2.990407,20.33661,8.377263,11.86403,28.8445,32.33617,-4.842806,11.21034,-3.203788,-3.727714,4.584456,3.281224,11.3608,6.366874,-0.000001,8.017202,628.4824,0.556379,30,66843.28,2156.893,6,1610.331,20.94476,95903.76,47123.89,386517.8,238.5772,2.64328,-0.493979,38.18182,11.86422,0.978258,0.638555,13.48881,40.18182,158.8179,33.92308,4846205,0.159166,0.119248,5.322403,31.82065,5.376345,32.34129,0.409081,1517.395,1885.417,0.169145,3641.065,289431800,2.731462,0.000052,1.950038,0.006972,1.086753,-0.654445,-0.018041,-0.000001,-0.305625,-0.617279,-0.366041,-0.708928,1.311877,0.951711,-0.802964,-0.100063,2.007419,-11.11726,33.01948,4.369214,4432.937,9.396881,2.558589,5801.151,962.9918,0.000514,-0.000199,0.001212,28.08675,1.644246,-0.000684,0.298719,0.318735,0.014146,0.221023,14.80117,18.5682,23.74359,-0.832718,0.220044,-0.421377,1624.88,-0.028098,4449.503,2.432223,-1.315291,26.25,-0.780683,7520.171,17.88,319.6,-0.64,20.13,5.21,0.07,-768.68,-2.61,0.88,3.75,133.33,1.18,3947.64,103239.79,276.35,1.04,-25.02,S
6.604949,73.51122,-18.66124,19.07495,0.26311,19.73106,21.66909,13.56391,5.47978,95.94141,5.898606,-0.178468,-5.224348,-0.138237,14.87523,17.79186,-0.129513,-0.013217,-13.86886,-12.16336,2.954841,5.672669,16.57307,2.017826,-0.000067,2.84916,1545.038,0.400412,26.72727,276696.5,48438.46,15,12957.81,-59.976,99220.83,46799.52,109919.3,-166.62,2.724454,-615.9261,29.22222,6.08631,-0.943133,0.414919,21.15844,37.28571,357.8168,24.54545,7279857,0.119184,0.388095,2.266724,7.952277,2.267416,7.950528,1.356084,908.3016,1031.25,0.810077,2257.166,250891900,3.652675,0.00103,3.070315,0.016104,1.365919,-0.484058,0.00624,-0.000003,-0.305082,-1.155638,-0.613332,-1.138534,2.07318,1.556107,-1.428192,0.152997,3.844027,0.641235,129.0529,1.963552,13706.02,-68.05603,-72.58205,12856.17,1421.519,-0.00118,-0.009439,-0.015691,9.409334,0.331055,-0.03066,0.463875,0.646174,0.003756,0.443839,0.896927,57.27136,42.02758,-0.498491,0.181818,-0.167632,7312.746,-0.020512,5892.588,3.084441,-0.682195,35.70313,-0.107323,10463.68,35.27,1243.76,1.84,17.91,2.11,33.59,-8292.3,14.62,0.8,1.44,129.25,4.22,76456.21,214950.87,350.19,4.83,-42.5,S
6.240046,64.52384,-14.91417,15.28781,6.254775,22.06752,23.63897,15.14243,10.23043,142.3773,4.821083,-9.300546,-8.386832,-2.472573,14.93655,16.84027,-1.520806,6.101736,-17.92402,-14.45385,2.134679,4.554747,6.637163,-1.29471,-0.000078,3.993228,2217.053,0.400254,29.84615,336881.1,55717.43,13,5627.125,-26.00941,58400.68,24588.22,62686.64,-56.55955,3.935072,-481.8663,26.11765,6.22525,0.513206,0.46136,20.88138,42,245.2065,27.86667,6879379,0.145423,0.322293,2.950991,12.2026,2.972185,12.31147,0.885037,847.1049,1781.25,0.343615,2109.006,467733900,3.84627,0.000578,2.6542,0.001604,1.082104,0.341208,-0.014717,0.000001,-0.158563,-0.933382,-0.529725,-1.146402,1.869191,1.491223,-1.179764,0.22781,4.136565,-0.037696,276.5884,-0.636918,8988.246,-18.23964,430.542,9573.003,1203.144,-0.003017,-0.004185,-0.013113,16.03303,-29.76916,-0.008386,0.486015,0.367307,0.015604,0.386053,0.133603,77.38921,47.3653,-0.744243,0.201663,-0.030163,2252.349,-0.024389,6016.882,2.580443,-1.858693,51.04168,-0.247748,12523.3,37.28,1389.56,0.24,36.14,2.23,19.86,-3926.91,13.77,0.38,0.82,292.89,3.17,40772.27,333865.74,327.85,3.41,-26.44,S
6.295891,64.97988,-16.14836,16.15767,3.75666,17.21567,19.38531,13.32965,7.525404,86.14812,5.38856,4.676016,-8.104784,0.175495,14.84517,18.55549,8.730149,4.787971,-8.371736,-8.663072,2.707569,5.684816,6.706259,0.938338,-0.000036,3.354695,1665.163,0.474169,31.2,364300.8,77241.86,27,4851.229,-34.71552,71498.34,30675.48,71219.42,-394.7724,3.296533,70.41773,32,16.4525,0.281382,0.457714,22.95025,62.2,168.4548,31,7640841,0.140594,0.301703,2.997568,12.93102,3.003347,12.9602,1.135293,846.9154,1447.917,0.650768,2566.764,592360600,3.708348,0.000417,2.863427,-0.001419,1.009158,0.136613,0.002834,0,0.000571,-0.937822,-0.15637,-1.147524,2.069621,1.502514,-1.071413,-0.048001,4.743354,0.003604,184.4679,0.079006,12320.04,-11.29547,-5770.582,6687.296,1308.88,0.000526,-0.002231,-0.006888,18.08994,-14.28242,-0.003176,0.451297,0.473039,-0.016881,0.378437,0.095881,59.68417,26.9622,-0.764141,0.207634,-0.004842,4486.063,0.000663,4049.222,2.296241,-1.55531,44.73959,-0.005407,9809.37,35.21,1239.84,1.45,9.72,1.43,34.76,-8853.79,9.22,0.91,1.4,182.09,3.66,128137.8,324245.29,439.31,3.43,-47.12,S
4.758983,47.24694,-9.967284,10.57156,1.259891,22.74297,24.6242,13.83896,7.985949,132.8737,8.435355,-8.420814,-8.866249,-3.427432,10.61531,13.34596,2.518131,-0.09569,-11.68012,-10.35577,0,6.07903,13.29638,6.100042,-0.000023,4.086276,7865.279,0.441872,25.78572,234915.7,42696.29,15,9470.327,-12.51136,54139.64,21343.99,59175.18,-89.23074,2.221283,-50.8653,33.90909,10.56539,-0.200858,0.455327,25.77648,209,209.58,47,481834.9,0.068117,0.321555,2.828806,13.60841,2.867989,13.91314,3.799088,2923.083,375,3.425177,1451.273,357468800,3.796387,-0.000349,2.250714,0.000877,1.151742,0.019921,-0.006618,0.000002,-1.247187,-0.950378,-0.117092,-1.158542,1.731305,1.50781,-0.958247,-0.497124,3.185004,-0.186729,521.9517,0.711193,8789.952,-6.319673,-20.71088,1493.835,281.792,0.004205,0.007197,-0.00319,10.94614,1.319247,-0.005285,0.302562,0.343396,-0.005516,0.289036,-0.032008,228.2219,161.3336,-1.046411,0.199063,-0.136813,1451.777,-0.009005,665.4471,3.128008,-1.33038,8.541667,-0.165154,3327.617,42.63,1816.98,3.4,101.34,54.09,6.63,-888.51,53.93,0.06,0.74,222.11,2.34,31136.84,93575.06,89.12,4.64,-4.73,S
6.663308,76.08163,-9.410455,9.355492,2.33324,18.97644,21.41454,13.50046,7.08981,99.29455,5.676796,-2.529261,-4.24174,1.537611,16.932,20.79879,4.024844,2.307963,-14.59888,-12.25658,6.620525,5.005017,10.56181,5.245788,-0.000018,4.209144,4609.668,0.350614,22.3913,224205.7,41284.45,17,6183.268,-26.61693,42988.6,15000.45,42432.38,-36.78378,2.517207,-66.32029,32.35714,17.20878,-0.089987,0.39164,21.88326,88.25,187.6053,32.75,455201.8,0.071947,0.293246,3.215265,15.9343,3.275308,16.40274,2.300143,2072.108,447.9167,1.762837,1735.44,789084300,4.087534,-0.000302,2.079164,0.026441,1.132211,-0.477579,0.019815,-0.000001,-0.190642,-1.078953,-0.231446,-1.113813,1.85936,1.467839,-0.986295,0.11373,2.934037,0.188748,386.9274,0.054108,6528.425,-4.034919,4.150356,1304.371,263.7658,0.000081,0.000186,0.010513,12.4942,1.958927,-0.011123,0.451276,0.444652,0.029049,0.293472,0.297286,182.3801,129.3827,-0.385157,0.178771,-0.301094,1003.684,-0.007751,623.0714,2.241994,-1.687471,20.83333,-0.558659,11689.95,35.68,1272.91,0.83,85.58,54.82,7.6,-1085.41,27.15,0.1,0.62,134.08,2.12,156395.24,450656.06,262.11,3.9,-5.27,S
6.022156,58.27942,-6.440166,7.945515,0,17.58741,21.56946,13.17022,4.955792,79.08591,6.337556,-4.578105,-7.424782,-1.868936,8.019242,14.23932,8.380463,0,-12.40528,-13.23006,2.495106,6.570399,13.45543,8.166917,-0.000047,4.069009,3002.85,0.51565,30.53846,208040.3,20199.6,9,5055.877,4.534521,26136.72,11609.74,28392.52,-41.35162,2.669621,-133.1789,121.6667,18.41064,-0.150976,0.556006,12.55381,59.33333,162.8416,42.33333,168117.4,0.096329,0.274192,5.058768,35.51666,5.173619,36.83125,3.395746,1931.781,343.75,2.67675,1794.393,663416500,4.194724,-0.000476,2.04678,-0.008574,1.096953,0.177083,-0.004367,0,-0.600565,-0.761671,0.141099,-0.940217,1.89784,1.404713,-0.76738,0.250844,2.444693,0.244501,258.8048,0.566334,4719.167,-1.030777,10.14793,352.2051,133.1725,0.004008,0.009373,-0.009236,25.02609,5.17225,0,0.347563,0.459712,-0.017028,0.303987,-0.951643,120.6177,107.4489,-0.840963,0.266968,-0.069625,704.1633,-0.029051,157.7184,3.318808,-3.130728,9.583334,0.032051,12151.25,42.47,1803.69,0.75,160.36,103.21,2.73,-318.48,5.73,0.04,0.43,43.26,1.67,6731.43,48190.65,48.81,3.48,-2.59,S
5.50774,58.04872,-7.180386,9.100224,0,19.63084,23.65046,11.40025,5.16234,87.56841,2.942487,-2.360874,-8.004147,-1.5935,8.878045,11.87831,11.09819,0,-4.728092,-8.659966,4.295764,6.235066,17.99674,10.96521,0.000001,7.610889,1438.671,0.463256,38.2069,181691.6,23678.17,29,4002.695,-1.379518,43337.24,13083.65,39805.36,12.3282,3.481799,42.06672,75.54546,13.94707,-0.054926,0.528682,37.28515,103.2,148.9637,41.11538,300059.7,0.117819,0.259358,4.596185,31.33242,4.665062,32.17697,2.705164,1669.865,395.8333,2.275768,1405.911,1866278000,4.330019,-0.000025,2.064385,-0.001244,0.892882,-0.054959,-0.002887,0,-0.496644,-0.677548,-0.248898,-0.851385,2.049943,1.482775,-0.920903,0.018744,3.372916,-0.021229,208.274,0.443261,4178.776,-0.100364,-786.3191,462.3772,256.239,0.000476,0.00103,-0.006808,20.36409,-6.730334,0,0.388364,0.361992,0.00346,0.312314,-0.029118,75.3829,77.65815,-1.027179,0.266608,0.195464,691.6664,0.001077,175.1781,2.690271,-2.994142,11.35417,-0.118371,13099.87,40.89,1672.06,1.29,107.8,40.2,3.9,-1169.64,70.67,0.08,0.51,251.6,1.94,157356.04,466239.43,275.87,2.78,-4.52,S
5.876064,62.13487,-7.538701,9.001914,0,19.01816,22.93746,14.51648,6.053955,100.79,5.354949,3.002718,-5.219624,0,10.8754,13.50758,10.7339,2.959385,-11.05783,-11.04531,2.528234,5.911154,16.89795,9.511379,-0.00003,4.714131,2836.229,0.444344,36.70833,210464.9,22094.71,26,5257.983,-13.30779,39934.77,19953.61,50660.86,-34.30198,3.985328,47.45024,67.83334,13.78243,-0.020874,0.488599,57.43795,92.375,158.869,43.22222,402036,0.104892,0.273027,4.125127,24.66528,4.218795,25.53484,2.602167,1267.695,395.8333,1.945483,2029.52,1446506000,3.738087,-0.000071,2.061879,0.000515,1.036182,0.055406,0.001888,-0.000001,-0.446922,-0.591135,0.098941,-1.148027,2.44083,1.714694,-0.938566,-0.035544,2.58159,-0.073841,296.4505,0.138495,6789.484,0.718935,-67.24287,894.9402,259.8475,0.000398,0.00091,-0.001764,16.31675,-0.490271,0,0.357526,0.406632,0.004853,0.345596,-0.013355,124.9751,117.3932,-0.606651,0.271694,0.118473,989.4041,0.000772,338.5564,2.687116,-2.077913,15,0.027656,8591.06,32.19,1036.34,0.28,109.92,26.65,3.71,-902.55,35.52,0.06,0.78,257.83,1.9,33682.73,262446.11,179.24,2.52,-3.76,S
