@relation 'SMILEfeatures-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-V-R8,21,26,27,31,36,44,53,54,56,59,63,68,91,102,119,120,122,124,125,128,141,216,224,254,300,334,335,337,339,341,342,347,358,367,376,377,381,396,414,415,420,433,434,441,451,455,465,466,469,474,489,490,492,494,498,519,536,540,560,561,562,567,579,598,600,606,614,617,624,625,640,646,654,663,675,679,681,693,694,695,738,744,751,752,755,760,764,767,779,786,788,789,793,795,797,807,815,836,837,852,858,862,865,873,906,919,921,926,931,935,941,942,948,950,959,961,964,975,995,997,1000,1004,1006,1015,1016,1047,1051,1052,1060,1098,1107,1109,1113,1117,1137,1138,1139,1170,1188,1198,1200,1204,1208,1210,1230,1238,1239,1248,1250,1251,1260,1280,1309'

@attribute pcm_intensity_sma_linregc2 numeric
@attribute pcm_loudness_sma_min numeric
@attribute pcm_loudness_sma_linregc1 numeric
@attribute pcm_loudness_sma_linregc2 numeric
@attribute pcm_loudness_sma_skewness numeric
@attribute pcm_loudness_sma_iqr1-2 numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_quartile2 numeric
@attribute mfcc_sma[1]_quartile3 numeric
@attribute mfcc_sma[1]_iqr2-3 numeric
@attribute mfcc_sma[2]_min numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_stddev numeric
@attribute mfcc_sma[3]_quartile2 numeric
@attribute mfcc_sma[4]_linregc1 numeric
@attribute mfcc_sma[5]_minPos numeric
@attribute mfcc_sma[5]_amean numeric
@attribute mfcc_sma[5]_linregc2 numeric
@attribute mfcc_sma[5]_linregerrQ numeric
@attribute mfcc_sma[5]_stddev numeric
@attribute mfcc_sma[5]_quartile1 numeric
@attribute mfcc_sma[6]_linregc2 numeric
@attribute mfcc_sma[10]_linregc1 numeric
@attribute mfcc_sma[10]_quartile2 numeric
@attribute mfcc_sma[12]_linregc1 numeric
@attribute lspFreq_sma[1]_quartile2 numeric
@attribute lspFreq_sma[3]_stddev numeric
@attribute lspFreq_sma[3]_skewness numeric
@attribute lspFreq_sma[3]_quartile1 numeric
@attribute lspFreq_sma[3]_quartile3 numeric
@attribute lspFreq_sma[3]_iqr2-3 numeric
@attribute lspFreq_sma[3]_iqr1-3 numeric
@attribute lspFreq_sma[4]_minPos numeric
@attribute lspFreq_sma[4]_quartile3 numeric
@attribute lspFreq_sma[5]_amean numeric
@attribute lspFreq_sma[5]_quartile2 numeric
@attribute lspFreq_sma[5]_quartile3 numeric
@attribute lspFreq_sma[6]_max numeric
@attribute lspFreq_sma[6]_quartile3 numeric
@attribute lspFreq_sma[7]_quartile2 numeric
@attribute lspFreq_sma[7]_quartile3 numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_quartile2 numeric
@attribute pcm_zcr_sma_quartile3 numeric
@attribute voiceProb_sma_maxPos numeric
@attribute voiceProb_sma_quartile1 numeric
@attribute voiceProb_sma_iqr2-3 numeric
@attribute F0_sma_linregerrA numeric
@attribute F0_sma_linregerrQ numeric
@attribute F0_sma_kurtosis numeric
@attribute F0_sma_iqr2-3 numeric
@attribute F0env_sma_quartile1 numeric
@attribute F0env_sma_quartile2 numeric
@attribute F0env_sma_iqr1-2 numeric
@attribute F0env_sma_iqr1-3 numeric
@attribute pcm_intensity_sma_de_maxPos numeric
@attribute pcm_loudness_sma_de_amean numeric
@attribute mfcc_sma_de[1]_maxPos numeric
@attribute mfcc_sma_de[1]_linregc2 numeric
@attribute mfcc_sma_de[2]_linregerrA numeric
@attribute mfcc_sma_de[2]_linregerrQ numeric
@attribute mfcc_sma_de[2]_stddev numeric
@attribute mfcc_sma_de[2]_quartile3 numeric
@attribute mfcc_sma_de[3]_linregerrA numeric
@attribute mfcc_sma_de[4]_linregerrA numeric
@attribute mfcc_sma_de[4]_stddev numeric
@attribute mfcc_sma_de[4]_iqr1-2 numeric
@attribute mfcc_sma_de[5]_amean numeric
@attribute mfcc_sma_de[5]_linregerrA numeric
@attribute mfcc_sma_de[5]_quartile3 numeric
@attribute mfcc_sma_de[5]_iqr1-2 numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[6]_iqr1-3 numeric
@attribute mfcc_sma_de[7]_linregc2 numeric
@attribute mfcc_sma_de[7]_iqr1-2 numeric
@attribute mfcc_sma_de[8]_linregerrQ numeric
@attribute mfcc_sma_de[8]_quartile1 numeric
@attribute mfcc_sma_de[8]_quartile3 numeric
@attribute mfcc_sma_de[9]_linregerrA numeric
@attribute mfcc_sma_de[9]_linregerrQ numeric
@attribute mfcc_sma_de[9]_stddev numeric
@attribute mfcc_sma_de[11]_quartile3 numeric
@attribute mfcc_sma_de[12]_range numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute mfcc_sma_de[12]_stddev numeric
@attribute mfcc_sma_de[12]_quartile1 numeric
@attribute mfcc_sma_de[12]_iqr1-3 numeric
@attribute lspFreq_sma_de[0]_maxPos numeric
@attribute lspFreq_sma_de[0]_linregc1 numeric
@attribute lspFreq_sma_de[0]_iqr1-3 numeric
@attribute lspFreq_sma_de[1]_linregc1 numeric
@attribute lspFreq_sma_de[1]_linregerrA numeric
@attribute lspFreq_sma_de[1]_linregerrQ numeric
@attribute lspFreq_sma_de[1]_quartile1 numeric
@attribute lspFreq_sma_de[1]_quartile3 numeric
@attribute lspFreq_sma_de[1]_iqr2-3 numeric
@attribute lspFreq_sma_de[2]_linregerrA numeric
@attribute lspFreq_sma_de[2]_iqr1-2 numeric
@attribute lspFreq_sma_de[3]_iqr1-3 numeric
@attribute lspFreq_sma_de[4]_max numeric
@attribute lspFreq_sma_de[4]_quartile3 numeric
@attribute lspFreq_sma_de[5]_range numeric
@attribute lspFreq_sma_de[5]_linregc1 numeric
@attribute lspFreq_sma_de[5]_linregerrQ numeric
@attribute lspFreq_sma_de[5]_iqr2-3 numeric
@attribute lspFreq_sma_de[7]_kurtosis numeric
@attribute pcm_zcr_sma_de_linregc1 numeric
@attribute pcm_zcr_sma_de_linregerrA numeric
@attribute pcm_zcr_sma_de_quartile1 numeric
@attribute pcm_zcr_sma_de_iqr1-3 numeric
@attribute voiceProb_sma_de_maxPos numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_stddev numeric
@attribute voiceProb_sma_de_iqr1-2 numeric
@attribute voiceProb_sma_de_iqr1-3 numeric
@attribute F0_sma_de_linregerrA numeric
@attribute F0_sma_de_stddev numeric
@attribute F0_sma_de_quartile1 numeric
@attribute F0env_sma_de_amean numeric
@attribute f0SDev numeric
@attribute f0kurtx numeric
@attribute f0Varx numeric
@attribute f0Ampmeanx numeric
@attribute f0Ampqmeanx numeric
@attribute LHRate numeric
@attribute LHRate2 numeric
@attribute f0deltameanx numeric
@attribute f0deltaskewx numeric
@attribute f0deltakurtx numeric
@attribute f0AmpDeltaskewx numeric
@attribute StepUrmsx numeric
@attribute StepOmeanx numeric
@attribute StepOqmeanx numeric
@attribute StepOSDev numeric
@attribute StepAmeanx numeric
@attribute StepImeanx numeric
@attribute StepIrmsx numeric
@attribute StepIqmeanx numeric
@attribute StepAdeltaskewx numeric
@attribute StepIdeltarmsx numeric
@attribute f0Delta2rmsx numeric
@attribute f0Delta2SDev numeric
@attribute f0AmpDelta2Maxx numeric
@attribute f0AmpDelta2rmsx numeric
@attribute f0AmpDelta2skewx numeric
@attribute LH2Delta2skewx numeric
@attribute LH3Delta2rmsx numeric
@attribute LH3Delta2qmeanx numeric
@attribute StepUDelta2rmsx numeric
@attribute StepUDelta2skewx numeric
@attribute StepUDelta2kurtx numeric
@attribute StepODelta2skewx numeric
@attribute StepU2Delta2skewx numeric
@attribute emotion {A,N,H,S,B,D,F}

@data
0.000025,0.107848,-0.005574,1.564739,1.073372,0.546519,-4.835921,-0.979827,10.86461,11.84444,-24.24432,1.99914,12.72082,-0.874765,0.093115,51,5.167665,-1.022963,180.6905,13.9151,-5.417059,-19.82766,-0.032219,3.869416,0.006789,0.520135,0.168143,0.472847,1.218498,1.484378,0.15631,0.265881,44,1.814788,1.961444,1.991714,2.100642,2.603806,2.412623,2.586898,2.654553,0,0.049583,0.08125,37,0.345374,0.213812,81.40427,8766.685,2.881676,61.21461,160.5111,168.8804,8.369247,23.91481,23,0.000413,113,0.296775,2.948662,13.81117,3.720363,2.251192,2.550246,2.958813,3.692129,2.401217,-0.009747,2.958178,1.871392,2.103571,3.704648,6.063291,-0.341866,2.547321,13.80384,-2.17347,2.305914,2.803358,12.77295,3.573946,1.959931,17.9365,9.805435,3.14657,-2.037691,3.903595,102,-0.000056,0.040686,0.000078,0.034054,0.002652,-0.020039,0.015253,0.014533,0.039033,0.025012,0.057324,0.13075,0.021334,0.212114,0.000076,0.001438,0.020165,2.87996,-0.000046,0.016139,-0.009583,0.015208,77,0.003663,0.061002,0.028832,0.062964,19.40277,29.81932,-10.64702,1.840324,21.28,4.94,452.68,406.4,3.34,58.12,6.25,-1.09,2.39,3.43,2.54,27.7,367.96,2.12,371.39,135,37.56,1.6,0.18,3.36,0.44,0.09,3694.52,92.29,0.42,2.16,2.17,34.11,1,5.94,2.73,4.82,2.64,2.22,N
0.000036,0.307075,-0.008101,2.006065,1.218017,0.5555,-5.709139,-2.04014,5.557971,7.598111,-28.1551,1.739018,12.56687,3.639452,0.089616,109,0.299052,-5.757866,263.5254,16.61122,-11.08946,-30.59827,0.181906,0.41409,-0.057613,0.553805,0.185564,1.0143,1.202947,1.416727,0.07876,0.21378,55,1.758465,1.986033,1.997567,2.060461,2.519494,2.401445,2.560406,2.662642,0,0.050417,0.096458,36,0.429007,0.154778,98.01997,14558.41,2.742289,38.37898,181.436,201.3244,19.88844,83.60992,35,0.000172,75,0.331025,3.095028,17.11146,4.136824,1.861972,2.588667,3.347346,4.416511,2.352189,0.027636,3.306329,2.479415,2.546448,3.474134,5.009049,-0.287065,1.602326,21.83298,-3.258148,3.222455,2.04851,6.696126,2.590312,1.789753,18.10995,14.05704,3.799474,-2.609764,5.169124,68,-0.000061,0.029049,0.000066,0.042339,0.003338,-0.027669,0.029379,0.029883,0.045612,0.041723,0.059318,0.134152,0.019434,0.192929,0.000043,0.001237,0.02383,2.954655,-0.000054,0.017726,-0.007875,0.013208,30,0.004025,0.064853,0.033147,0.064362,23.79811,33.71705,-15.31285,2.233306,32.39,-0.83,1048.95,476.47,3.79,74.53,13.5,-0.82,2.51,3.91,1.79,31.28,259.14,1.04,280.26,100,40.58,1.85,0.2,3.16,0.52,0.07,2047.7,93.39,0.46,1.91,2.55,46.09,1,6.73,3.1,7.09,2.08,1.98,N
0.000013,0.145179,-0.001698,1.567319,0.414154,0.572575,-4.952205,-1.324272,9.89634,11.22061,-28.23234,4.285909,12.57619,7.647861,0.015435,102,-0.249794,-3.719442,192.0076,14.00168,-9.659587,-22.52142,0.055324,3.972663,0.025858,0.568718,0.165583,0.709965,1.239746,1.430704,0.085876,0.190958,60,1.764882,1.960577,1.949422,2.057113,2.632477,2.399526,2.600776,2.669757,0,0.044167,0.071667,282,0.4225,0.150268,73.60176,6800.924,1.930002,29.87898,167.7086,187.5863,19.87773,34.64207,60,-0.000382,25,0.139601,2.86083,12.87268,3.587857,2.448809,2.235233,3.304331,4.141273,2.978571,0.049199,2.790528,2.285473,2.598774,2.894928,6.80367,-0.099364,2.729012,12.38487,-2.257726,2.240408,2.211661,7.426275,2.725134,2.361142,17.20154,9.913714,3.153988,-1.861561,3.760438,117,-0.000008,0.037495,0.000016,0.043515,0.003277,-0.03238,0.033303,0.033396,0.036093,0.0309,0.037836,0.108962,0.022637,0.256395,0.000014,0.00172,0.02314,3.005236,-0.000012,0.021565,-0.006833,0.011667,48,0.004063,0.06378,0.035038,0.069955,16.95415,26.48876,-8.404864,0.750646,21.26,1.97,452.03,500.63,4.35,48.42,18.33,-1.05,2.09,1.66,1.78,29.57,337.33,1.65,394.91,101.39,50.16,2.77,0.13,3.43,0.89,0.08,6760.92,88.54,0.47,1.71,2.38,63.32,0,6.39,2.84,5.36,2.05,2.18,N
0.000042,0.075529,-0.007818,2.354446,0.562525,0.737859,-4.820652,0.107614,8.849678,8.742064,-16.95518,9.584559,12.86912,6.274806,0.091892,11,-1.187007,-11.68012,141.8264,13.37497,-11.37033,-15.49755,0.000889,-1.300639,0.02922,0.555063,0.200573,1.260265,1.224768,1.447874,0.106589,0.223107,66,1.817507,2.029642,1.996951,2.10186,2.614791,2.399818,2.561059,2.673512,0,0.040833,0.074167,200,0.469628,0.093182,72.52364,6801.759,1.940164,15.61511,158.9665,165.8648,6.89827,13.79059,24,-0.000563,120,0.219188,2.359929,7.997923,2.829975,1.712017,2.47484,3.269139,4.187685,2.822552,-0.032825,2.559593,1.652111,1.582133,3.416132,4.385236,-0.282796,1.926965,17.8868,-2.930954,2.442729,2.552488,11.05903,3.325629,1.964518,11.58303,5.04249,2.245958,-1.74182,3.038639,40,-0.000004,0.024763,0.000039,0.038491,0.003256,-0.026365,0.019357,0.016625,0.034079,0.021072,0.037911,0.134257,0.024115,0.198291,0.00001,0.001321,0.020766,3.453903,-0.000022,0.023637,-0.007271,0.013667,190,0.004261,0.065433,0.027287,0.060052,16.14207,24.69741,-9.229294,1.200435,19.44,19.44,377.99,654.03,5.63,170.49,38.5,-0.79,2.07,1.48,1.7,39.34,323.22,1.93,301.62,76.5,41.55,2.13,0.1,2.67,0.98,0.07,3452.47,114.65,0.65,1.84,1.98,23.68,0,8.48,3.11,7.07,2.18,2.59,N
0.000041,0.255615,-0.003823,2.197257,0.511656,0.768106,-6.099154,-0.92661,8.860691,9.787301,-23.45199,6.668387,9.950123,12.32283,0.002203,128,-5.979844,-9.496867,234.6667,15.45389,-16.81823,-29.2859,0.045658,3.255643,0.028782,0.556139,0.177468,1.607736,1.220717,1.416714,0.122125,0.195997,148,1.724995,1.924834,1.889257,2.01773,2.620703,2.389216,2.597709,2.658397,0,0.043333,0.07375,242,0.432542,0.122447,74.48662,7061.396,1.707478,37.31726,163.6431,188.3141,24.67099,43.93384,32,0.000865,31,0.165058,2.272156,9.025369,3.004227,1.842711,2.863493,3.284325,4.222489,3.033684,0.029788,3.219443,2.478886,2.58845,3.015581,6.179262,-0.569425,2.009097,13.05582,-2.477447,2.3148,2.783475,11.67949,3.422724,2.250422,16.02263,7.583793,2.757733,-1.796203,3.729342,195,-0.000026,0.031997,0.000022,0.040344,0.003049,-0.033605,0.025879,0.027438,0.031688,0.017515,0.041423,0.127267,0.016519,0.280378,0.000033,0.001872,0.022701,3.890395,-0.00002,0.021143,-0.005604,0.011208,109,0.005226,0.072576,0.040134,0.083858,18.58212,26.22179,-11.82565,0.856654,29.89,-0.42,893.16,771.9,5.97,257.87,25,-0.54,2.81,5.61,2.05,44.93,335.34,1.79,361.37,43.87,51.97,2.39,0.14,3.85,0.78,0.07,4784.24,188.14,0.72,2,2.54,25.46,4.37,9.35,4.01,13.65,2.38,2.94,N
0.000021,0.221842,-0.003057,1.799509,0.867572,0.490352,-1.111983,2.223608,11.83078,9.607172,-21.18916,7.689608,14.41661,0.50694,0.021479,197,1.097036,7.547138,252.1193,16.31212,-9.93429,-28.04758,0.030693,2.288778,0.021326,0.483167,0.199688,1.068084,1.22031,1.466998,0.152382,0.246689,207,1.795687,1.992275,1.959603,2.057903,2.598345,2.397244,2.577649,2.664597,0,0.048333,0.067917,42,0.562475,0.079967,58.01548,5541.5,2.763534,31.54092,153.7606,181.2051,27.44455,52.04982,20,0.000232,168,0.242095,2.92924,14.01062,3.743588,2.274476,3.475241,3.51437,4.468752,2.727067,0.00753,3.303555,2.826134,2.803448,4.285748,5.868409,-0.31157,2.19798,16.3036,-2.721696,2.519395,2.712954,12.59317,3.548816,2.282175,16.33344,8.702592,2.958922,-1.963904,4.201381,179,-0.000014,0.025071,0.000024,0.035798,0.002638,-0.028394,0.018713,0.023607,0.039989,0.033094,0.053801,0.173085,0.022792,0.237644,0.00001,0.001518,0.023189,3.231935,-0.000011,0.017114,-0.006271,0.011083,110,0.003404,0.05879,0.031105,0.060002,15.23128,23.90111,-8.376405,0.514307,32.53,2.03,1058.02,463.35,3.56,54.21,15.25,-1.08,2.38,3.17,2.05,28.73,315.74,1.9,299.59,139.87,34.95,2,0.1,4.41,0.51,0.08,7038.88,87.51,0.4,2.04,2.33,67.36,0,6.09,3.25,8.09,2.25,2.18,N
0.000027,0.129016,-0.001731,1.826697,0.094725,0.61579,-0.926507,1.659145,8.828497,7.169352,-18.65626,5.442771,12.40154,12.83113,0.051607,169,-7.513902,-6.036495,160.9285,12.71469,-15.46392,-24.05314,0.03589,2.664559,0.016333,0.518511,0.179639,1.558527,1.183,1.358455,0.080757,0.175455,22,1.707511,1.931873,1.899426,2.014779,2.650234,2.339882,2.535133,2.655677,0.008333,0.042083,0.058333,28,0.579181,0.051666,61.15603,6973.284,3.247659,23.41255,163.6338,170.5021,6.868286,46.41527,20,-0.002846,79,0.468192,2.609701,12.24753,3.500822,1.847294,3.079926,3.845205,4.814845,4.107337,0.043642,2.682214,2.167156,2.074317,4.551272,5.00569,-0.196201,2.41951,16.27711,-3.205754,2.987964,2.115189,7.249245,2.693303,2.114165,18.46381,12.36946,3.524466,-2.410444,4.362087,1,0.000036,0.016419,0.000054,0.044253,0.003151,-0.035913,0.032655,0.031781,0.031856,0.017135,0.052874,0.089602,0.023729,0.232397,0.000026,0.001732,0.029631,3.00886,-0.000015,0.014449,-0.004854,0.009042,80,0.002718,0.052464,0.015591,0.036114,15.39039,24.99048,-1.733022,1.732704,29.09,4.68,846.39,541.48,4.62,167.12,33,-0.4,2.91,6.12,2.13,30.93,302.89,1.71,292.76,51.63,52.65,2.58,0.17,4.01,0.83,0.06,3930.63,133.09,0.46,2.59,2.28,26.41,3.29,6.4,3.53,9.89,2.32,2.26,N
0.000022,0.071907,-0.003804,1.667093,0.476625,0.698942,-13.12709,-7.904711,-0.464301,7.440409,-37.46882,-8.057466,14.6167,8.678691,0.088229,57,3.872816,-10.27512,259.6027,18.08603,-6.859564,-32.71041,0.061337,-3.640243,0.072098,0.660596,0.171455,0.496757,1.226001,1.479411,0.147234,0.25341,140,1.779949,1.897486,1.867463,1.993391,2.585035,2.412131,2.534932,2.638254,0.0175,0.117083,0.173333,171,0.420194,0.120649,86.3364,10523,2.09055,57.13802,170.1123,198.9352,28.82283,62.90643,43,0.000286,137,0.12358,3.222379,16.88186,4.112247,2.898681,2.919193,2.804228,3.918818,2.468877,0.092295,3.404226,2.59172,2.880304,2.845124,6.558466,-0.302639,2.663615,21.81919,-3.291506,2.643504,3.263541,16.32784,4.058038,2.138086,17.833,11.11521,3.358111,-1.874837,3.747441,119,0.000006,0.038453,-0.000009,0.03339,0.001856,-0.030573,0.022478,0.023767,0.035831,0.021841,0.054494,0.1122,0.016411,0.229717,0.000066,0.001349,0.018884,5.305159,-0.000051,0.021932,-0.014792,0.025792,39,0.003321,0.057645,0.026523,0.058743,20.38627,30.17668,-10.00195,1.902801,37.78,-0.35,1427.61,434.06,3.26,10.67,1.34,-0.74,2.25,2.39,2.6,25.3,297.85,1.69,292.55,145.6,206.76,8.88,1.02,3.21,2.28,0.09,4895.41,165.39,0.42,2.68,2.22,163.08,41.41,5.59,2.68,4.5,2.45,1.75,N
0.000023,0.060276,-0.006088,1.917563,0.263404,0.710724,-11.78772,-9.655374,-4.020905,5.634469,-42.55899,-5.466575,14.94623,7.477067,0.041326,44,-7.502946,-19.0567,272.0434,17.80719,-22.64132,-37.79354,0.095854,-6.698967,0.086567,0.69728,0.173029,0.989775,1.20575,1.425258,0.109736,0.219508,101,1.772454,1.915288,1.883922,2.046815,2.644957,2.420121,2.547993,2.665771,0.004167,0.089167,0.130833,32,0.472053,0.118185,84.32339,9047.895,1.638674,63.97696,195.2285,209.5485,14.32002,27.72249,46,-0.0004,21,0.340813,3.542464,20.39551,4.521458,2.195048,2.933328,3.355882,4.51472,2.523743,-0.01115,2.903192,2.517983,2.413337,3.251927,5.84184,-0.356101,2.404222,11.45711,-2.623469,2.356823,2.895124,13.89796,3.728049,2.616338,14.04727,7.724374,2.793765,-1.776315,3.683558,73,0.000033,0.040351,0.000028,0.02842,0.001436,-0.018434,0.01963,0.01789,0.026344,0.021424,0.04038,0.12499,0.021018,0.224748,0.00007,0.001919,0.025712,4.07218,-0.000029,0.022091,-0.0105,0.019083,20,0.00392,0.062627,0.021979,0.051439,14.07243,22.26906,-3.938635,1.82863,34.92,-1.04,1219.43,403.96,3.37,8.99,3.31,-0.87,2.7,5,1.86,20.78,338.62,1.48,396.36,109.26,263.74,13.29,0.74,2.97,3.86,0.08,3816.28,57.1,0.31,2.04,2.26,240.24,1,4.36,3.89,12.73,2.9,2,N
0.000017,0.07392,-0.000609,1.487702,0.182836,0.587376,-10.24477,-8.454897,1.621006,10.0759,-43.05342,-6.595263,17.1661,11.16975,0.068668,86,-4.062245,-3.829444,247.6438,15.73728,-14.92643,-26.7917,0.004662,-8.192879,-0.002774,0.63793,0.183967,1.016034,1.170542,1.418351,0.15695,0.247808,13,1.722916,1.883399,1.832465,1.959801,2.601758,2.327531,2.518887,2.658237,0.021667,0.0925,0.165833,52,0.5748,0.053953,60.26892,5693.447,2.506334,41.23222,173.9545,200.6367,26.68225,51.82146,42,0.000969,113,0.423594,2.941436,15.53368,3.942039,1.84643,2.682431,3.459997,4.553234,2.496407,0.101193,3.548841,2.70972,3.405137,2.455369,7.292158,0.090284,1.740788,17.34336,-2.74881,2.921915,2.787513,14.01842,3.744119,2.118813,21.41354,13.32549,3.650522,-2.336332,4.488236,91,0.000043,0.048939,0.000034,0.03101,0.001923,-0.023258,0.013536,0.012599,0.026963,0.026255,0.05133,0.144552,0.0143,0.272963,0.000064,0.001903,0.02349,3.120027,-0.000012,0.02572,-0.013833,0.024833,23,0.004461,0.066794,0.034032,0.072032,19.14214,27.29101,-10.21404,1.154488,31.33,-0.41,981.67,439.67,3.57,5.88,1.9,-0.14,2.67,4.72,1.97,22.7,263.02,1.3,255.2,154.9,188.46,8.18,0.82,2.73,2.13,0.1,6591.76,122.07,0.46,2.54,2.04,432.01,27.31,4.72,4.19,15.03,2.97,1.75,N
0.000072,0.141943,-0.006929,2.858968,0.179773,0.805117,-14.46714,-7.852018,0.652341,8.504359,-30.84422,-0.110799,12.90719,11.01275,0.012171,24,-6.382154,-10.22426,82.86945,9.37234,-12.27278,-26.32483,-0.085961,-14.16362,0.056194,0.702131,0.196674,0.658545,1.240514,1.470751,0.109274,0.230237,159,1.81698,1.961332,1.926544,2.088918,2.673561,2.444904,2.605259,2.680725,0.019167,0.093333,0.199167,35,0.468594,0.095044,79.66228,8473.528,1.926967,41.0558,193.5403,218.5658,25.02553,44.89828,27,0.000181,148,0.200682,2.394867,8.760994,2.962844,2.185466,2.096332,3.815407,5.14334,2.800139,-0.003192,2.22421,1.372404,1.522874,2.916403,6.671502,-0.599655,2.464475,14.5042,-2.115021,2.181886,3.188745,17.88563,4.22931,2.29773,17.02249,7.546929,2.785471,-1.450019,3.120551,41,0.000058,0.033382,0.000015,0.037414,0.002772,-0.022193,0.024294,0.023579,0.025133,0.015749,0.03967,0.106923,0.020431,0.29468,0.000027,0.002297,0.016367,5.484766,-0.000007,0.029837,-0.01225,0.022,55,0.004136,0.064403,0.024623,0.042841,14.8597,24.95692,-2.636947,1.096007,38.74,-0.94,1501.15,1015.84,8.37,29.29,5.69,-1.3,2.31,2.79,1.98,45.59,418.28,1.47,459.41,114.05,213.9,9.8,0.54,3.18,2.7,0.1,7886.06,281.99,0.92,2.65,2.48,146.64,26.12,9.86,3.62,10.46,2.62,2.62,N
0.000026,0.068519,-0.002967,2.129963,0.362262,0.638454,-8.32628,-1.956306,5.783473,7.739779,-40.42863,-4.157801,16.5037,6.948691,0.041587,105,3.071154,-6.414513,208.1047,15.43548,-6.684997,-30.44572,0.024962,-4.578287,0.02283,0.578837,0.189749,0.653437,1.195594,1.466187,0.141376,0.270593,264,1.792038,1.894852,1.855781,2.037047,2.72009,2.395912,2.555003,2.646514,0.005,0.075,0.136667,75,0.539232,0.063978,70.5971,8808.267,3.659301,35.55777,170.2659,200.1589,29.89299,61.465,76,0.000036,137,0.145883,2.792794,12.78459,3.575703,2.274455,2.21444,3.377334,4.439472,2.673042,-0.00626,2.606184,2.003737,1.589323,2.949511,5.815846,-0.136773,2.471557,17.55492,-3.184879,2.801681,2.847697,13.16132,3.627907,2.28506,20.34339,9.540976,3.091009,-1.794429,3.711457,109,0.000004,0.041132,0.00001,0.032824,0.002061,-0.019136,0.021952,0.021175,0.032491,0.025565,0.042094,0.106004,0.017746,0.228433,0.000009,0.001458,0.020628,4.447808,-0.000003,0.02327,-0.011271,0.022292,204,0.003261,0.057106,0.017257,0.039189,16.80696,27.40443,-5.910966,0.934751,34.24,-0.21,1172.17,525.62,4.32,14.18,3.02,-0.38,2.87,6.2,3.32,26.47,294.04,1.47,307.96,188.52,126.92,6.4,0.46,3.34,1.8,0.07,8105.35,154.91,0.5,2.51,2.75,193.38,1,5.74,3.61,10.4,2.91,2.33,N
0.000019,0.045008,-0.006844,1.672104,0.736995,0.553392,-2.403804,2.885881,9.743052,6.857171,-37.13336,-8.252501,13.31974,3.434986,0.010711,52,-4.648086,-9.894715,118.0594,11.2851,-13.60794,-16.78561,0.026517,0.432199,0.019598,0.589365,0.169269,0.270113,1.090033,1.372341,0.156783,0.282308,120,1.702011,1.853287,1.880182,1.996527,2.555818,2.40668,2.552055,2.646775,0,0.05125,0.088542,37,0.328597,0.097,49.85698,3182.111,2.045639,78.38448,96.16019,126.9194,30.75922,42.19136,65,0.00043,77,0.222923,2.911247,12.62749,3.567809,2.77219,2.823994,2.383696,3.041639,1.895614,0.084359,2.927257,2.35471,2.680974,3.382506,5.914295,-0.566074,2.81693,25.3757,-2.967431,3.640501,3.079964,17.28676,4.158641,2.173746,23.46412,14.09224,3.785206,-2.586931,4.73404,105,-0.000047,0.029418,-0.000011,0.031359,0.001855,-0.018613,0.017475,0.019467,0.034223,0.026722,0.048136,0.124553,0.02374,0.281544,0.000097,0.002141,0.025174,3.276147,-0.000037,0.012602,-0.005333,0.010438,34,0.002128,0.046772,0.027921,0.056219,11.86949,16.84532,-9.42916,0.874492,26.52,-1.02,703.23,304.17,2.7,10.2,3.82,-0.78,2.09,1.91,2.3,25.88,497.67,2.17,570.28,122.38,106.92,5.02,0.45,3.1,1.28,0.07,1815.54,64.57,0.33,2.31,1.89,198.33,25.52,5.84,2.51,3.42,2.27,1.9,N
